time,open,high,low,close,volume
1515465480000.0,0.077445,0.07745,0.07728,0.07735,223.863
1515465540000.0,0.07735,0.0777,0.077301,0.077517,280.683
1515465600000.0,0.077441,0.077698,0.077441,0.077617,262.961
1515465660000.0,0.077616,0.077654,0.07745,0.077654,297.351
1515465720000.0,0.07757,0.077777,0.07757,0.077777,204.386
1515465780000.0,0.077776,0.077797,0.077615,0.077729,162.35
1515465840000.0,0.077728,0.077797,0.077615,0.077708,286.614
1515465900000.0,0.07762,0.07771,0.077615,0.07769,196.412
1515465960000.0,0.07769,0.077693,0.077601,0.077672,234.987
1515466020000.0,0.077606,0.077692,0.077603,0.077682,195.896
1515466080000.0,0.077612,0.077701,0.0776,0.07768,248.652
1515466140000.0,0.077602,0.07768,0.077329,0.07768,347.094
1515466200000.0,0.077568,0.07768,0.077566,0.07768,208.02
1515466260000.0,0.07768,0.07775,0.077489,0.077635,277.8
1515466320000.0,0.07766,0.077746,0.077551,0.077689,355.879
1515466380000.0,0.077589,0.07775,0.077589,0.077738,308.257
1515466440000.0,0.077738,0.07778,0.077646,0.077767,300.522
1515466500000.0,0.077766,0.077781,0.077675,0.077774,291.04
1515466560000.0,0.077773,0.077826,0.077678,0.077826,200.917
1515466620000.0,0.077826,0.078,0.077779,0.0778,442.987
1515466680000.0,0.077867,0.078067,0.0778,0.07798,306.077
1515466740000.0,0.07798,0.078074,0.077881,0.078041,325.515
1515466800000.0,0.07804,0.078041,0.077939,0.07804,299.857
1515466860000.0,0.07804,0.07813,0.077965,0.078041,237.236
1515466920000.0,0.078,0.078116,0.077902,0.077964,343.117
1515466980000.0,0.077965,0.078076,0.077916,0.077916,172.77
1515467040000.0,0.07792,0.078,0.077794,0.07786,229.207
1515467100000.0,0.077861,0.078,0.077857,0.07795,180.39
1515467160000.0,0.077951,0.078123,0.07795,0.078002,324.754
1515467220000.0,0.078076,0.078199,0.078001,0.078185,254.332
1515467280000.0,0.078185,0.07825,0.07804,0.07806,267.632
1515467340000.0,0.07812,0.078187,0.07805,0.078114,294.845
1515467400000.0,0.078148,0.078253,0.078113,0.078149,269.575
1515467460000.0,0.078157,0.078427,0.078157,0.078363,261.913
1515467520000.0,0.078213,0.078429,0.078213,0.078271,318.244
1515467580000.0,0.078271,0.078369,0.07823,0.07823,451.942
1515467640000.0,0.07823,0.078316,0.078047,0.0782,416.34
1515467700000.0,0.078204,0.078204,0.078058,0.078185,216.412
1515467760000.0,0.078187,0.07831,0.078106,0.078207,183.863
1515467820000.0,0.078307,0.078337,0.07819,0.07819,357.595
1515467880000.0,0.078268,0.07835,0.078131,0.078298,302.727
1515467940000.0,0.078298,0.078408,0.078215,0.078303,379.105
1515468000000.0,0.078303,0.078405,0.078193,0.078396,397.546
1515468060000.0,0.07833,0.078485,0.078315,0.078372,297.035
1515468120000.0,0.078372,0.0785,0.078355,0.0785,284.185
1515468180000.0,0.078431,0.078567,0.078431,0.078529,339.618
1515468240000.0,0.078436,0.078567,0.078436,0.078481,298.513
1515468300000.0,0.078481,0.07876,0.078481,0.078615,356.17
1515468360000.0,0.078609,0.07861,0.078521,0.078596,425.551
1515468420000.0,0.078596,0.078622,0.078374,0.078535,328.77
1515468480000.0,0.078439,0.07865,0.078438,0.078618,229.547
1515468540000.0,0.078538,0.07862,0.078453,0.078481,250.117
1515468600000.0,0.078481,0.078579,0.078452,0.078452,297.084
1515468660000.0,0.07848,0.07856,0.078452,0.078548,461.7
1515468720000.0,0.078457,0.07865,0.078453,0.078458,385.351
1515468780000.0,0.078456,0.078607,0.078456,0.078567,325.592
1515468840000.0,0.078567,0.078621,0.078502,0.078597,377.281
1515468900000.0,0.078597,0.078619,0.078503,0.078619,298.343
1515468960000.0,0.0786,0.07869,0.078522,0.078625,261.836
1515469020000.0,0.078625,0.0787,0.07856,0.07864,288.309
1515469080000.0,0.07859,0.07875,0.078567,0.078593,320.679
1515469140000.0,0.078593,0.078737,0.07856,0.07856,412.348
1515469200000.0,0.07861,0.078699,0.07856,0.07869,343.963
1515469260000.0,0.07869,0.078718,0.0785,0.078502,517.748
1515469320000.0,0.0786,0.078601,0.078456,0.078574,280.287
1515469380000.0,0.078559,0.07861,0.078452,0.078609,404.908
1515469440000.0,0.078609,0.078748,0.078512,0.078595,347.298
1515469500000.0,0.078597,0.078737,0.078597,0.0787,280.443
1515469560000.0,0.0787,0.078736,0.078632,0.07868,231.398
1515469620000.0,0.078653,0.078737,0.078653,0.0787,629.048
1515469680000.0,0.078736,0.07876,0.078667,0.078749,587.466
1515469740000.0,0.078749,0.078778,0.078667,0.078775,305.405
1515469800000.0,0.078776,0.07878,0.07868,0.07876,350.963
1515469860000.0,0.078703,0.078778,0.07868,0.078763,246.691
1515469920000.0,0.078763,0.078782,0.07868,0.078781,217.363
1515469980000.0,0.078781,0.0789,0.078705,0.078827,204.639
1515470040000.0,0.078781,0.0789,0.078722,0.078855,266.336
1515470100000.0,0.078855,0.078918,0.07873,0.078918,262.981
1515470160000.0,0.0789,0.079,0.0789,0.078931,265.596
1515470220000.0,0.07899,0.079,0.078924,0.079,295.706
1515470280000.0,0.079,0.079094,0.07895,0.07905,253.036
1515470340000.0,0.07905,0.079111,0.07901,0.07911,319.779
1515470400000.0,0.079111,0.079198,0.07911,0.079112,259.421
1515470460000.0,0.079112,0.079199,0.079094,0.079198,250.413
1515470520000.0,0.079172,0.079283,0.079167,0.079201,353.187
1515470580000.0,0.079281,0.079394,0.079184,0.079245,328.176
1515470640000.0,0.079247,0.0794,0.079246,0.07927,384.151
1515470700000.0,0.07927,0.07938,0.07926,0.07926,357.603
1515470760000.0,0.07927,0.0794,0.07918,0.0793,437.404
1515470820000.0,0.0794,0.0794,0.0793,0.079301,442.02
1515470880000.0,0.079302,0.0794,0.079271,0.079282,411.329
1515470940000.0,0.079282,0.0794,0.0791,0.07925,424.745
1515471000000.0,0.079224,0.07945,0.07895,0.07915,466.177
1515471060000.0,0.079077,0.07925,0.07907,0.079153,359.194
1515471120000.0,0.079153,0.079154,0.078962,0.078963,271.321
1515471180000.0,0.079039,0.07915,0.07895,0.078978,265.645
1515471240000.0,0.078999,0.079122,0.07895,0.07912,237.856
1515471300000.0,0.079102,0.0792,0.07901,0.07901,221.361
1515471360000.0,0.079132,0.079137,0.078969,0.07906,295.491
1515471420000.0,0.07906,0.079136,0.078971,0.079047,305.525
1515471480000.0,0.079021,0.079139,0.078973,0.079042,243.432
1515471540000.0,0.079041,0.079138,0.078998,0.079015,331.607
1515471600000.0,0.079094,0.079094,0.07895,0.079048,212.868
1515471660000.0,0.078973,0.079047,0.0789,0.079045,171.283
1515471720000.0,0.079045,0.0791,0.078901,0.078965,260.844
1515471780000.0,0.079044,0.0791,0.07895,0.07895,312.477
1515471840000.0,0.079048,0.079053,0.078933,0.078981,221.055
1515471900000.0,0.078982,0.07914,0.078957,0.079041,262.787
1515471960000.0,0.079043,0.079227,0.079041,0.079199,300.705
1515472020000.0,0.079109,0.079228,0.079046,0.07919,294.954
1515472080000.0,0.07919,0.079367,0.079004,0.079123,378.773
1515472140000.0,0.079053,0.079149,0.079,0.079032,214.032
1515472200000.0,0.079033,0.079327,0.079033,0.079234,350.137
1515472260000.0,0.079247,0.079313,0.079135,0.079304,150.823
1515472320000.0,0.079304,0.079398,0.079253,0.07931,177.107
1515472380000.0,0.07931,0.079443,0.079309,0.079364,267.737
1515472440000.0,0.079364,0.079453,0.079308,0.079308,233.403
1515472500000.0,0.07943,0.079479,0.079308,0.079387,129.887
1515472560000.0,0.079387,0.079437,0.0793,0.079342,297.057
1515472620000.0,0.079407,0.079407,0.0792,0.07935,167.179
1515472680000.0,0.079231,0.07935,0.079211,0.079312,223.213
1515472740000.0,0.079312,0.079312,0.0792,0.079222,208.026
1515472800000.0,0.079222,0.079301,0.079063,0.079269,212.734
1515472860000.0,0.079201,0.079299,0.079032,0.079202,185.144
1515472920000.0,0.079092,0.079204,0.079031,0.0791,193.23
1515472980000.0,0.0791,0.079199,0.079031,0.0791,142.222
1515473040000.0,0.0791,0.079209,0.07903,0.079116,227.017
1515473100000.0,0.079116,0.079209,0.0791,0.079197,133.503
1515473160000.0,0.079196,0.079209,0.079114,0.079206,93.445
1515473220000.0,0.079206,0.079207,0.079136,0.079198,68.957
1515473280000.0,0.079198,0.079335,0.079147,0.079297,336.249
1515473340000.0,0.079297,0.07941,0.079206,0.079387,196.015
1515473400000.0,0.079387,0.079394,0.0793,0.079373,154.766
1515473460000.0,0.0793,0.079372,0.079296,0.0793,154.984
1515473520000.0,0.079361,0.079362,0.079149,0.079294,130.155
1515473580000.0,0.079259,0.079293,0.079133,0.079269,131.282
1515473640000.0,0.079268,0.079297,0.079202,0.079285,190.587
1515473700000.0,0.079243,0.079285,0.079132,0.079132,102.115
1515473760000.0,0.079205,0.079278,0.079132,0.07924,225.719
1515473820000.0,0.07924,0.07925,0.079135,0.079218,255.598
1515473880000.0,0.079218,0.07923,0.079145,0.079155,164.342
1515473940000.0,0.079219,0.07922,0.079136,0.079136,210.859
1515474000000.0,0.079136,0.079254,0.07912,0.079159,210.027
1515474060000.0,0.079121,0.079199,0.07908,0.079193,187.4
1515474120000.0,0.079185,0.07935,0.079108,0.079288,184.349
1515474180000.0,0.079288,0.07936,0.079216,0.079345,114.508
1515474240000.0,0.079343,0.07936,0.079263,0.079335,74.947
1515474300000.0,0.079294,0.079338,0.079225,0.07928,301.538
1515474360000.0,0.079297,0.079407,0.07924,0.079347,306.223
1515474420000.0,0.079271,0.079349,0.079183,0.079297,296.866
1515474480000.0,0.079297,0.07935,0.079203,0.079299,82.011
1515474540000.0,0.07927,0.079361,0.07924,0.07935,222.654
1515474600000.0,0.07935,0.079486,0.07935,0.079477,287.953
1515474660000.0,0.079477,0.079496,0.079384,0.079431,282.713
1515474720000.0,0.07944,0.07965,0.079409,0.079452,448.007
1515474780000.0,0.079452,0.079669,0.07945,0.079667,448.977
1515474840000.0,0.079595,0.079668,0.079431,0.0795,382.916
1515474900000.0,0.0795,0.079639,0.07935,0.079552,441.498
1515474960000.0,0.079552,0.079639,0.079459,0.079501,288.605
1515475020000.0,0.079501,0.079639,0.079462,0.07951,315.672
1515475080000.0,0.079501,0.079639,0.079501,0.0796,357.599
1515475140000.0,0.0796,0.07963,0.079509,0.079527,187.117
1515475200000.0,0.079629,0.079629,0.079468,0.079553,229.824
1515475260000.0,0.079553,0.079598,0.079486,0.079492,300.212
1515475320000.0,0.079492,0.079577,0.079486,0.07956,306.971
1515475380000.0,0.079486,0.079639,0.079486,0.079636,257.504
1515475440000.0,0.07952,0.079699,0.079512,0.079522,310.893
1515475500000.0,0.079588,0.079693,0.079493,0.079549,343.176
1515475560000.0,0.079554,0.079658,0.079532,0.079554,293.52
1515475620000.0,0.079554,0.07999,0.079554,0.079631,606.783
1515475680000.0,0.079556,0.079658,0.079532,0.079541,360.161
1515475740000.0,0.079562,0.079635,0.079534,0.079539,287.862
1515475800000.0,0.079539,0.079619,0.079532,0.079532,281.995
1515475860000.0,0.079533,0.079599,0.079521,0.079521,271.654
1515475920000.0,0.079566,0.079594,0.079301,0.079313,630.979
1515475980000.0,0.079403,0.079408,0.0791,0.079296,424.568
1515476040000.0,0.079296,0.079296,0.078957,0.079001,518.263
1515476100000.0,0.079001,0.079102,0.078777,0.078777,416.967
1515476160000.0,0.078929,0.079016,0.078725,0.07887,504.598
1515476220000.0,0.07887,0.079073,0.07887,0.07905,379.779
1515476280000.0,0.078946,0.07905,0.07875,0.078958,327.312
1515476340000.0,0.078957,0.07905,0.078676,0.078696,446.979
1515476400000.0,0.078696,0.07885,0.078477,0.078741,347.767
1515476460000.0,0.078682,0.078841,0.0785,0.078542,393.724
1515476520000.0,0.078542,0.078729,0.078542,0.078725,370.365
1515476580000.0,0.07865,0.078874,0.07863,0.078716,386.363
1515476640000.0,0.078716,0.078888,0.078553,0.078554,340.045
1515476700000.0,0.078555,0.078785,0.078519,0.078667,319.512
1515476760000.0,0.07878,0.078875,0.078669,0.078798,201.781
1515476820000.0,0.078798,0.078999,0.078789,0.078979,271.276
1515476880000.0,0.078979,0.0791,0.07889,0.078971,283.006
1515476940000.0,0.0791,0.079108,0.078965,0.078973,317.719
1515477000000.0,0.078999,0.079075,0.07897,0.079052,297.128
1515477060000.0,0.079052,0.079152,0.078974,0.079023,286.906
1515477120000.0,0.079148,0.079233,0.079023,0.079219,369.738
1515477180000.0,0.079219,0.0793,0.079073,0.079161,224.941
1515477240000.0,0.079203,0.079306,0.079139,0.079202,254.699
1515477300000.0,0.079202,0.079459,0.079201,0.079428,233.718
1515477360000.0,0.079302,0.0795,0.079301,0.079308,322.994
1515477420000.0,0.079308,0.079491,0.079308,0.079416,185.178
1515477480000.0,0.0794,0.079499,0.079243,0.079407,227.405
1515477540000.0,0.079399,0.0795,0.079316,0.079475,193.918
1515477600000.0,0.07943,0.0796,0.079377,0.079377,389.098
1515477660000.0,0.079378,0.079536,0.079355,0.079457,319.012
1515477720000.0,0.079457,0.079462,0.079323,0.079353,294.115
1515477780000.0,0.079353,0.079433,0.079342,0.07935,267.284
1515477840000.0,0.079351,0.079418,0.079139,0.07929,296.636
1515477900000.0,0.079291,0.079384,0.079215,0.079265,218.498
1515477960000.0,0.07928,0.079382,0.079265,0.079366,154.261
1515478020000.0,0.079287,0.07943,0.079265,0.079301,256.57
1515478080000.0,0.079397,0.079534,0.079302,0.079356,210.329
1515478140000.0,0.079357,0.079526,0.079357,0.079506,270.074
1515478200000.0,0.079432,0.079669,0.079432,0.079669,300.588
1515478260000.0,0.0796,0.079689,0.07954,0.079667,243.486
1515478320000.0,0.079666,0.079668,0.079453,0.079657,177.485
1515478380000.0,0.079657,0.079898,0.079652,0.079741,275.048
1515478440000.0,0.079849,0.079949,0.079733,0.079928,279.965
1515478500000.0,0.079928,0.07995,0.07979,0.07979,297.6
1515478560000.0,0.079833,0.08,0.079749,0.079929,635.507
1515478620000.0,0.07986,0.080021,0.079833,0.08,588.925
1515478680000.0,0.08,0.08012,0.08,0.080119,327.494
1515478740000.0,0.080039,0.080199,0.080033,0.08004,216.333
1515478800000.0,0.08004,0.080099,0.079849,0.079911,224.162
1515478860000.0,0.079911,0.08,0.079852,0.079999,250.225
1515478920000.0,0.079999,0.08,0.079911,0.07999,294.56
1515478980000.0,0.079921,0.079999,0.079921,0.079934,130.207
1515479040000.0,0.079935,0.079997,0.079866,0.079871,196.555
1515479100000.0,0.079871,0.079996,0.079862,0.079911,234.059
1515479160000.0,0.079912,0.079999,0.079902,0.079903,244.855
1515479220000.0,0.079903,0.08,0.079884,0.079918,307.061
1515479280000.0,0.07993,0.08,0.079873,0.0799,225.071
1515479340000.0,0.079939,0.079996,0.079873,0.07998,272.221
1515479400000.0,0.07998,0.080049,0.07994,0.07996,225.568
1515479460000.0,0.07996,0.0802,0.079941,0.080069,394.82
1515479520000.0,0.080069,0.0802,0.079951,0.08008,261.113
1515479580000.0,0.08008,0.080148,0.079973,0.080018,254.009
1515479640000.0,0.080098,0.080197,0.08002,0.080113,316.512
1515479700000.0,0.08004,0.080161,0.08,0.080001,358.207
1515479760000.0,0.080125,0.0802,0.08,0.080123,271.658
1515479820000.0,0.080123,0.0819,0.080123,0.080163,665.041
1515479880000.0,0.08023,0.08034,0.080114,0.080237,259.182
1515479940000.0,0.080237,0.08046,0.080172,0.080409,450.03
1515480000000.0,0.080409,0.080409,0.080284,0.08029,406.045
1515480060000.0,0.08037,0.08037,0.080284,0.080296,479.376
1515480120000.0,0.080284,0.080296,0.08012,0.080121,314.004
1515480180000.0,0.080121,0.080214,0.08006,0.080197,184.2
1515480240000.0,0.08019,0.08025,0.080111,0.08025,211.233
1515480300000.0,0.080253,0.0804,0.08023,0.080231,351.572
1515480360000.0,0.080231,0.08031,0.08016,0.080207,296.725
1515480420000.0,0.080207,0.08028,0.08012,0.0802,283.784
1515480480000.0,0.08023,0.08025,0.080168,0.080186,276.32
1515480540000.0,0.080232,0.08035,0.080183,0.080274,209.39
1515480600000.0,0.080349,0.0805,0.080274,0.080333,271.569
1515480660000.0,0.080333,0.080491,0.080333,0.080426,202.937
1515480720000.0,0.080351,0.080426,0.080274,0.080396,322.126
1515480780000.0,0.080397,0.080397,0.080275,0.080278,257.048
1515480840000.0,0.080278,0.080377,0.0802,0.080331,190.248
1515480900000.0,0.080287,0.080331,0.080173,0.080187,279.574
1515480960000.0,0.080209,0.080323,0.080209,0.080299,175.789
1515481020000.0,0.08023,0.080298,0.080217,0.080223,171.985
1515481080000.0,0.08029,0.080352,0.080222,0.080277,260.715
1515481140000.0,0.080277,0.08038,0.080248,0.080264,159.437
1515481200000.0,0.080264,0.080379,0.080259,0.080359,194.159
1515481260000.0,0.080269,0.080359,0.080258,0.080266,268.155
1515481320000.0,0.080261,0.080347,0.08026,0.080269,221.378
1515481380000.0,0.080326,0.080428,0.080222,0.080428,304.427
1515481440000.0,0.080282,0.080441,0.080165,0.080166,284.65
1515481500000.0,0.080166,0.080345,0.08014,0.080141,390.048
1515481560000.0,0.080138,0.08032,0.08013,0.080217,578.317
1515481620000.0,0.080224,0.080451,0.080144,0.080347,267.015
1515481680000.0,0.080347,0.080398,0.080136,0.080216,252.218
1515481740000.0,0.080329,0.080334,0.080138,0.080276,384.36
1515481800000.0,0.080149,0.08045,0.080142,0.080252,350.786
1515481860000.0,0.080252,0.080444,0.08019,0.080213,272.097
1515481920000.0,0.080213,0.08035,0.080213,0.080214,330.197
1515481980000.0,0.080214,0.080298,0.080006,0.080179,258.014
1515482040000.0,0.080066,0.080179,0.07994,0.080021,457.698
1515482100000.0,0.08005,0.080121,0.07994,0.08003,206.006
1515482160000.0,0.079958,0.080146,0.079958,0.080141,235.728
1515482220000.0,0.080141,0.080142,0.080033,0.080033,233.216
1515482280000.0,0.080033,0.080113,0.080033,0.080038,187.634
1515482340000.0,0.080037,0.080113,0.080033,0.080044,162.513
1515482400000.0,0.080044,0.080107,0.080033,0.080095,150.566
1515482460000.0,0.080034,0.0801,0.080033,0.080038,148.66
1515482520000.0,0.080037,0.080109,0.080035,0.080079,194.843
1515482580000.0,0.080078,0.080123,0.079885,0.079947,223.659
1515482640000.0,0.08008,0.080109,0.079947,0.08,212.847
1515482700000.0,0.080097,0.080098,0.079952,0.080037,172.103
1515482760000.0,0.080037,0.080037,0.079921,0.080009,222.636
1515482820000.0,0.080008,0.080009,0.07992,0.08,226.963
1515482880000.0,0.079922,0.079998,0.079823,0.079901,253.353
1515482940000.0,0.079901,0.080005,0.079886,0.080005,247.449
1515483000000.0,0.079911,0.080009,0.079911,0.080008,274.18
1515483060000.0,0.08002,0.08012,0.079951,0.080072,218.24
1515483120000.0,0.079997,0.080113,0.079997,0.080027,190.826
1515483180000.0,0.080099,0.080119,0.080018,0.080103,205.002
1515483240000.0,0.080104,0.080124,0.080027,0.080123,271.055
1515483300000.0,0.080123,0.080252,0.080035,0.080083,290.242
1515483360000.0,0.080099,0.080295,0.080085,0.08019,195.965
1515483420000.0,0.080243,0.080298,0.080116,0.080132,261.921
1515483480000.0,0.080135,0.080222,0.08013,0.080161,219.489
1515483540000.0,0.080161,0.080225,0.08016,0.080217,93.359
1515483600000.0,0.080217,0.08022,0.08016,0.080218,176.586
1515483660000.0,0.080218,0.08099,0.08021,0.080247,266.48
1515483720000.0,0.08024,0.080397,0.08021,0.080295,174.279
1515483780000.0,0.080223,0.0803,0.080195,0.080274,333.36
1515483840000.0,0.080274,0.080299,0.080195,0.080209,136.229
1515483900000.0,0.08021,0.0803,0.08016,0.080286,207.558
1515483960000.0,0.080286,0.08033,0.080161,0.080221,334.393
1515484020000.0,0.080221,0.08033,0.08021,0.080289,290.654
1515484080000.0,0.08033,0.08035,0.080221,0.080231,272.368
1515484140000.0,0.080231,0.080344,0.080221,0.080251,162.85
1515484200000.0,0.080251,0.080345,0.080244,0.080252,148.242
1515484260000.0,0.080327,0.080345,0.080239,0.080308,221.627
1515484320000.0,0.080309,0.080344,0.080216,0.080216,190.335
1515484380000.0,0.080308,0.080309,0.080216,0.08028,280.869
1515484440000.0,0.08028,0.080299,0.080161,0.080234,165.366
1515484500000.0,0.080234,0.080276,0.080165,0.080249,141.208
1515484560000.0,0.080249,0.080345,0.080172,0.080328,248.263
1515484620000.0,0.080235,0.08036,0.080235,0.08036,153.684
1515484680000.0,0.080285,0.08055,0.080284,0.080426,324.098
1515484740000.0,0.080426,0.080552,0.080409,0.08051,352.53
1515484800000.0,0.08051,0.080551,0.080452,0.080547,468.08
1515484860000.0,0.080547,0.080629,0.080455,0.08055,331.649
1515484920000.0,0.080625,0.080807,0.08055,0.0807,215.008
1515484980000.0,0.0807,0.0808,0.080621,0.080716,407.91
1515485040000.0,0.080629,0.080753,0.080629,0.080652,306.534
1515485100000.0,0.080652,0.080745,0.080622,0.080623,217.837
1515485160000.0,0.080705,0.080742,0.080607,0.08074,251.597
1515485220000.0,0.080622,0.080739,0.08057,0.080592,407.075
1515485280000.0,0.080592,0.080717,0.08058,0.0807,278.195
1515485340000.0,0.0807,0.0808,0.080622,0.08076,309.293
1515485400000.0,0.080656,0.0808,0.080656,0.080721,242.409
1515485460000.0,0.080789,0.08085,0.080663,0.080753,181.801
1515485520000.0,0.080838,0.0809,0.08075,0.08085,376.733
1515485580000.0,0.08085,0.0809,0.080808,0.080812,254.437
1515485640000.0,0.080816,0.080888,0.080811,0.080821,169.173
1515485700000.0,0.080821,0.080902,0.08082,0.0809,182.836
1515485760000.0,0.080823,0.080945,0.08082,0.08082,449.71
1515485820000.0,0.080831,0.08093,0.080811,0.080902,190.329
1515485880000.0,0.080928,0.081,0.080831,0.080907,307.893
1515485940000.0,0.080996,0.081006,0.080906,0.080923,374.26
1515486000000.0,0.081005,0.081099,0.08093,0.081008,303.652
1515486060000.0,0.081096,0.08125,0.081009,0.08125,387.046
1515486120000.0,0.081162,0.0813,0.081103,0.081121,415.179
1515486180000.0,0.081199,0.081299,0.08112,0.08117,312.515
1515486240000.0,0.081194,0.081291,0.081104,0.081104,322.551
1515486300000.0,0.081104,0.0812,0.081009,0.081093,319.375
1515486360000.0,0.081013,0.081145,0.081012,0.081014,234.68
1515486420000.0,0.081099,0.081119,0.081012,0.081089,234.352
1515486480000.0,0.081119,0.081119,0.081012,0.081087,308.737
1515486540000.0,0.081087,0.081151,0.081019,0.081151,277.869
1515486600000.0,0.081147,0.0812,0.081084,0.0811,247.008
1515486660000.0,0.0811,0.081198,0.081082,0.081157,230.652
1515486720000.0,0.081157,0.081257,0.081067,0.081179,249.87
1515486780000.0,0.081179,0.08199,0.081163,0.0814,440.257
1515486840000.0,0.0814,0.081602,0.0814,0.081445,366.436
1515486900000.0,0.081409,0.081551,0.081257,0.081427,353.822
1515486960000.0,0.081427,0.08199,0.081427,0.081557,417.145
1515487020000.0,0.081564,0.082,0.081557,0.08163,456.124
1515487080000.0,0.08163,0.081982,0.081624,0.081903,334.012
1515487140000.0,0.081901,0.082035,0.0819,0.081933,887.021
1515487200000.0,0.081933,0.082189,0.081933,0.081988,397.169
1515487260000.0,0.082045,0.082199,0.081994,0.082196,179.029
1515487320000.0,0.082141,0.082199,0.082101,0.08217,405.88
1515487380000.0,0.082133,0.082199,0.082092,0.082154,300.798
1515487440000.0,0.082177,0.0825,0.080958,0.082216,512.967
1515487500000.0,0.082212,0.082303,0.0819,0.082069,336.456
1515487560000.0,0.082069,0.0823,0.081976,0.082276,405.925
1515487620000.0,0.08217,0.08228,0.0821,0.0821,308.611
1515487680000.0,0.082115,0.082277,0.082104,0.082219,260.454
1515487740000.0,0.082219,0.08224,0.082099,0.082121,471.241
1515487800000.0,0.082121,0.0822,0.0818,0.081812,667.151
1515487860000.0,0.081812,0.081945,0.081352,0.081754,547.166
1515487920000.0,0.081639,0.081762,0.0815,0.081654,551.913
1515487980000.0,0.081654,0.08188,0.081651,0.08173,371.433
1515488040000.0,0.081799,0.08188,0.081671,0.081682,303.201
1515488100000.0,0.081682,0.081788,0.081659,0.0817,207.178
1515488160000.0,0.0817,0.08173,0.081587,0.081677,240.39
1515488220000.0,0.081605,0.081678,0.0815,0.081593,343.56
1515488280000.0,0.081592,0.081592,0.08126,0.08154,492.896
1515488340000.0,0.081511,0.081695,0.081434,0.081692,218.559
1515488400000.0,0.0816,0.08191,0.0816,0.081787,318.008
1515488460000.0,0.081881,0.081946,0.081785,0.08185,250.721
1515488520000.0,0.08185,0.081933,0.081705,0.08173,199.859
1515488580000.0,0.08173,0.082,0.08173,0.0818,234.119
1515488640000.0,0.081741,0.081809,0.081652,0.081754,178.041
1515488700000.0,0.081754,0.081769,0.081663,0.0817,214.391
1515488760000.0,0.081686,0.081809,0.081666,0.081667,141.313
1515488820000.0,0.081763,0.081812,0.08167,0.081693,219.163
1515488880000.0,0.081797,0.081889,0.081673,0.081734,207.131
1515488940000.0,0.08185,0.081882,0.081736,0.081865,404.844
1515489000000.0,0.081865,0.081919,0.081865,0.081865,412.863
1515489060000.0,0.081865,0.08195,0.081865,0.0819,271.083
1515489120000.0,0.0819,0.082,0.081866,0.081932,310.909
1515489180000.0,0.08193,0.082,0.081866,0.081877,191.902
1515489240000.0,0.0819,0.082,0.081877,0.08196,234.926
1515489300000.0,0.08196,0.082,0.081954,0.081956,217.829
1515489360000.0,0.081956,0.082099,0.081954,0.081957,287.038
1515489420000.0,0.081957,0.082123,0.081955,0.082118,349.09
1515489480000.0,0.082118,0.082148,0.082033,0.082073,164.734
1515489540000.0,0.08214,0.082181,0.082055,0.082148,227.687
1515489600000.0,0.082148,0.082181,0.082067,0.082099,165.421
1515489660000.0,0.082095,0.082199,0.082092,0.082166,217.442
1515489720000.0,0.082166,0.082186,0.082106,0.082113,170.989
1515489780000.0,0.082117,0.082199,0.082117,0.082187,193.705
1515489840000.0,0.082187,0.082199,0.082118,0.082141,285.333
1515489900000.0,0.08218,0.082292,0.082141,0.082211,243.868
1515489960000.0,0.082211,0.082292,0.082199,0.082292,185.901
1515490020000.0,0.08222,0.082346,0.08222,0.082328,252.642
1515490080000.0,0.082232,0.082344,0.082231,0.082343,278.427
1515490140000.0,0.082271,0.082349,0.082268,0.082281,290.099
1515490200000.0,0.082281,0.0824,0.082281,0.08238,166.295
1515490260000.0,0.082301,0.08238,0.082282,0.082304,169.619
1515490320000.0,0.082378,0.082378,0.082279,0.082359,193.689
1515490380000.0,0.082359,0.082378,0.082285,0.082301,187.961
1515490440000.0,0.082302,0.082368,0.082295,0.08235,174.623
1515490500000.0,0.08235,0.08236,0.082273,0.082289,281.207
1515490560000.0,0.082289,0.082439,0.082268,0.082405,269.655
1515490620000.0,0.08236,0.08244,0.082286,0.08229,160.423
1515490680000.0,0.08229,0.08237,0.082275,0.082356,201.124
1515490740000.0,0.082356,0.082436,0.082276,0.082435,128.226
1515490800000.0,0.082435,0.082435,0.082287,0.0823,164.4
1515490860000.0,0.082287,0.082313,0.082221,0.082305,231.645
1515490920000.0,0.082305,0.082309,0.082225,0.0823,172.845
1515490980000.0,0.0823,0.082397,0.08224,0.082361,196.249
1515491040000.0,0.082361,0.08244,0.082302,0.082326,281.051
1515491100000.0,0.082437,0.08245,0.082327,0.082366,183.437
1515491160000.0,0.082363,0.0825,0.082352,0.0824,279.253
1515491220000.0,0.082401,0.0825,0.082361,0.082498,244.936
1515491280000.0,0.082417,0.08275,0.082417,0.082482,251.236
1515491340000.0,0.082482,0.0829,0.082477,0.0829,356.507
1515491400000.0,0.082712,0.082737,0.082502,0.082607,381.748
1515491460000.0,0.082607,0.082799,0.082607,0.082673,374.551
1515491520000.0,0.082689,0.082773,0.0825,0.082544,298.183
1515491580000.0,0.082549,0.082719,0.0825,0.082571,234.658
1515491640000.0,0.082571,0.082719,0.082565,0.082719,241.169
